districtid,weekid,neighborhoodzscore,statezscore
467,25,-0.57,-0.17
468,1,0,0
468,2,0,0
468,3,0,0
468,4,0,0
468,5,0,0
468,6,0,0
468,7,5.81,1.3
468,8,0.75,-0.38
468,9,2.25,1.1
468,10,6.85,6.89
468,11,0.11,-0.31
468,12,3.8,0.0
468,13,-0.86,-0.63
468,14,-0.24,-0.39
468,15,-0.62,-0.29
468,16,-0.21,-0.21
468,17,-0.19,-0.21
468,18,-0.31,-0.27
468,19,-0.68,-0.33
468,20,-0.52,-0.31
468,21,-0.2,-0.23
468,22,-0.43,-0.31
468,23,-0.39,-0.29
468,24,-0.39,-0.26
468,25,-0.34,-0.19
469,1,0,0
469,2,0,0
469,3,-0.34,0
469,4,-0.45,0
469,5,-0.45,0
469,6,-0.46,0
469,7,-0.45,0
469,8,-0.45,0
469,9,-0.01,0
469,10,-0.21,0
469,11,-0.36,0
469,12,-0.27,0
469,13,0.09,0
469,14,0.19,0
469,15,-0.03,0
469,16,-0.3,0
469,17,-0.32,0
469,18,-0.34,0
469,19,-0.37,0
469,20,-0.31,0
469,21,-0.31,0
469,22,-0.34,0
469,23,-0.31,0
469,24,-0.3,0
469,25,-0.33,0
470,1,0,0
470,2,0,0
470,3,0,0
470,4,0,0
470,5,0,0
470,6,0,0
470,7,-1.07,-0.7
470,8,-0.76,-0.95
470,9,23.67,0.33
470,10,-1.07,-0.6
470,11,-2.23,-0.68
470,12,-1.08,-0.72
470,13,-1.41,-0.66
470,14,-0.98,-0.63
470,15,-0.64,-0.77
470,16,-0.76,-0.68
470,17,-1.0,-0.65
470,18,-1.57,-0.73
470,19,-0.82,-0.76
470,20,-2.46,-0.77
470,21,-1.45,-0.65
470,22,-1.69,-0.68
470,23,-1.15,-0.73
470,24,-1.39,-0.81
470,25,-0.77,-0.66
471,1,0,0
471,2,0,0
471,3,0,0
471,4,0,0
471,5,0,0
471,6,0,0
471,7,-0.35,0.18
471,8,-0.11,0.63
471,9,-0.95,-0.98
471,10,-0.35,-0.58
471,11,-0.44,-0.34
471,12,-0.56,-0.27
471,13,-0.41,0.37
471,14,-0.29,0.5
471,15,-0.22,0.1
471,16,-0.18,0.14
471,17,-0.03,-0.04
471,18,-0.54,-0.31
471,19,0.14,-0.24
471,20,-0.16,-0.46
471,21,0.24,-0.27
471,22,0.62,-0.17
471,23,0.73,-0.09
471,24,0.18,-0.28
471,25,0.19,-0.18
472,1,0,0
472,2,0,0
472,3,0,0
472,4,0,0
472,5,0,0
472,6,0,0
472,7,-0.79,-0.39
472,8,-2.0,-0.41
472,9,-1.38,-0.65
472,10,-0.98,-0.58
472,11,-2.49,-0.71
472,12,-0.65,0.06
472,13,-1.77,-0.68
472,14,-0.93,-0.61
472,15,-1.05,-0.28
472,16,-0.24,-0.1
472,17,-0.19,-0.03
472,18,-1.59,-0.57
472,19,-1.42,-0.41
472,20,-3.15,-0.55
472,21,-2.21,-0.37
472,22,-1.12,-0.34
472,23,-1.13,-0.46
472,24,-0.77,-0.28
472,25,-0.65,-0.3
473,1,0,0
473,2,0,0
473,3,0,0
473,4,0,0
473,5,0,0
473,6,0,0
473,7,-0.5,-0.35
473,8,0.51,0.08
473,9,-0.39,-0.32
473,10,-0.73,-0.59
473,11,-0.65,-0.9
473,12,1.06,0.54
473,13,0.8,0.35
473,14,-0.12,-0.1
473,15,0.81,-0.17
473,16,0.76,-0.02
473,17,-0.13,-0.2
473,18,0.83,-0.04
473,19,-0.42,-0.32
473,20,-0.35,-0.32
473,21,-0.41,-0.44
473,22,-0.14,-0.26
473,23,0.83,0.36
473,24,1.29,0.41
473,25,1.21,0.88
474,1,0,0
474,2,0,0
474,3,0,0
474,4,0,0
474,5,0,0
474,6,0,0
474,7,6.13,0.75
474,8,4.1,3.52
474,9,5.5,8.2
474,10,1.45,0.77
474,11,1.33,2.14
474,12,1.11,1.39
474,13,0.64,1.49
474,14,0.97,1.74
474,15,0.24,1.2
474,16,0.06,1.06
474,17,0.17,1.19
474,18,0.41,0.9
474,19,0.16,0.0
474,20,0.18,-0.22
474,21,0.25,-0.21
474,22,0.45,-0.14
474,23,0.9,0.0
474,24,1.07,0.24
474,25,1.58,0.54
475,1,0,0
475,2,0,0
475,3,0,0
475,4,0,0
475,5,0,0
475,6,0,0
475,7,-0.46,-0.21
475,8,-0.44,-0.16
475,9,-0.43,-0.15
475,10,-0.45,-0.18
475,11,-0.46,-0.21
475,12,-0.45,-0.16
475,13,-0.44,-0.19
475,14,-0.46,-0.22
475,15,-0.43,-0.24
475,16,-0.45,-0.25
475,17,-0.39,-0.17
475,18,-0.41,-0.18
475,19,-0.4,-0.15
475,20,-0.38,-0.12
475,21,-0.13,-0.03
475,22,-0.33,-0.24
475,23,-0.33,-0.26
475,24,-0.41,-0.33
475,25,-0.41,-0.28
476,1,0,0
476,2,0,0
476,3,0,0
476,4,0,0
476,5,0,0
476,6,0,0
476,7,-0.56,-0.39
476,8,-0.46,-0.37
476,9,0.39,-0.12
476,10,0.0,-0.35
476,11,-0.94,-0.98
476,12,-0.86,-0.9
476,13,-0.83,-0.72
476,14,-0.07,-0.5
476,15,-0.5,-0.4
476,16,-0.11,-0.17
476,17,0.23,-0.06
476,18,-0.84,-0.48
476,19,-0.74,-0.45
476,20,-0.09,0.14
476,21,-0.47,-0.28
476,22,-0.46,-0.33
476,23,-0.5,-0.39
476,24,-0.59,-0.54
476,25,-0.63,-0.51
477,1,0,0
477,2,0,0
477,3,0,0
477,4,0,0
477,5,0,0
477,6,0,0
477,7,-0.04,0.12
477,8,-0.36,-0.42
477,9,-0.59,-0.49
477,10,-0.67,-0.6
477,11,-0.51,-0.52
477,12,-0.64,-0.52
477,13,-0.75,-0.58
477,14,-0.75,-0.62
477,15,-0.65,-0.53
477,16,-0.59,-0.41
477,17,-0.72,-0.44
477,18,-0.64,-0.4
477,19,-0.61,-0.45
477,20,-0.76,-0.55
477,21,-0.64,-0.25
477,22,-0.7,-0.44
477,23,-0.61,-0.12
477,24,-0.74,-0.53
477,25,-1.04,-0.68
478,1,0,0
478,2,0,0
478,3,-0.5,0
478,4,-0.5,0
478,5,-0.5,0
478,6,-0.5,0
478,7,-0.5,0
478,8,-0.5,0
478,9,-0.5,0
478,10,-0.5,0
478,11,-0.5,-0.51
478,12,-0.5,-0.4
478,13,-0.5,-0.54
478,14,-0.5,-0.42
478,15,-0.5,-0.7
478,16,-0.5,-0.55
478,17,-0.5,-0.79
478,18,-0.5,-0.51
478,19,-0.5,-0.46
478,20,-0.5,-0.49
478,21,-0.5,-0.48
478,22,-0.5,-0.56
478,23,-0.5,-0.54
478,24,-0.5,-0.39
478,25,-0.5,-0.45
479,1,0,0
479,2,0,0
479,3,-0.58,0
479,4,-0.58,0
479,5,-0.58,0
479,6,-0.58,0
479,7,-0.58,0
479,8,-0.58,0
479,9,-0.58,0
479,10,-0.58,0
479,11,-0.58,-0.51
479,12,-0.54,1.08
479,13,-0.58,-0.54
479,14,-0.54,3.25
479,15,-0.57,-0.14
479,16,-0.58,-0.33
479,17,-0.56,1.05
479,18,-0.58,-0.36
479,19,-0.57,0.17
479,20,-0.57,-0.22
479,21,-0.56,0.07
479,22,-0.57,-0.32
479,23,-0.58,-0.52
479,24,-0.58,-0.23
479,25,-0.58,-0.18
480,1,0,0
480,2,0,0
480,3,0,0
480,4,0,0
480,5,0,0
480,6,0,0
480,7,5.6,0.18
480,8,2.96,0.04
480,9,1.56,0.94
480,10,0.1,0.26
480,11,1.9,1.04
480,12,0.19,-0.06
480,13,0.38,0.02
480,14,1.22,0.16
480,15,0.72,0.07
480,16,1.91,0.16
480,17,4.12,0.36
480,18,1.21,0.43
480,19,2.16,0.2
480,20,4.74,1.02
480,21,1.17,0.09
480,22,1.93,0.22
480,23,3.09,0.5
480,24,2.84,1.0
480,25,2.04,0.52
481,1,0,0
481,2,0,0
481,3,0,0
481,4,0,0
481,5,0,0
481,6,0,0
481,7,-0.64,-0.23
481,8,-0.83,-0.25
481,9,-1.95,-0.22
481,10,-1.29,-0.26
481,11,-1.66,-0.25
481,12,-2.33,-0.28
481,13,-7.04,-0.26
481,14,-1.91,-0.27
481,15,-2.87,-0.34
481,16,-1.92,-0.36
481,17,-1.1,-0.38
481,18,-0.99,-0.37
481,19,-1.38,-0.44
481,20,-0.9,-0.33
481,21,-0.98,-0.37
481,22,-0.75,-0.19
481,23,-0.7,-0.19
481,24,-0.89,-0.3
481,25,-0.89,-0.27
482,1,0,0
482,2,0,0
482,3,0,0
482,4,0,0
482,5,0,0
482,6,0,0
482,7,-0.38,-0.2
482,8,-0.38,-0.17
482,9,-0.58,-0.25
482,10,1.32,0.12
482,11,1.17,-0.04
482,12,-0.68,-0.2
482,13,-0.14,0.11
482,14,-0.63,-0.11
482,15,0.52,1.91
482,16,5.05,6.05
482,17,1.62,3.04
482,18,0.52,1.18
482,19,1.16,0.93
482,20,-0.21,0.01
482,21,0.05,0.28
482,22,-0.36,0.04
482,23,-0.64,-0.29
482,24,-0.49,-0.26
482,25,-0.63,-0.34
483,1,0,0
483,2,0,0
483,3,0,0
483,4,0,0
483,5,0,0
483,6,0,0
483,7,0,36.76
483,8,0,18.0
483,9,0,15.76
483,10,0,21.61
483,11,0,15.5
483,12,0,14.02
483,13,0,10.16
483,14,0,7.07
483,15,0,4.73
483,16,0,3.24
483,17,0,2.61
483,18,0,2.24
483,19,0,1.51
483,20,0,1.6
483,21,0,1.54
483,22,0,0.95
483,23,0,1.44
483,24,0,1.4
483,25,0,1.53
484,1,0,0
484,2,0,0
484,3,0,0
484,4,0,0
484,5,0,0
484,6,0,0
484,7,-0.44,-0.2
484,8,-0.53,-0.3
484,9,-0.46,-0.3
484,10,0.6,1.08
484,11,6.36,8.04
484,12,-0.93,-0.64
484,13,-0.24,0.03
484,14,-0.25,-0.47
484,15,-0.48,-0.71
484,16,-0.88,-0.64
484,17,-0.83,-0.64
484,18,-0.44,-0.41
484,19,-0.14,-0.28
484,20,-0.63,-0.36
484,21,-0.79,-0.49
484,22,-1.36,-0.51
484,23,-0.73,-0.47
484,24,-0.45,-0.36
484,25,-0.57,-0.44
485,1,0,0
485,2,0,0
485,3,0,0
485,4,0,0
485,5,0,0
485,6,0,0
485,7,22.61,2.76
485,8,0.73,1.75
485,9,-0.24,0.53
485,10,-1.04,-0.67
485,11,-0.98,-1.0
485,12,-0.71,-0.29
485,13,1.82,2.05
485,14,0.35,-0.21
485,15,0.03,-0.06
485,16,0.36,-0.03
485,17,-0.09,0.22
485,18,0.1,0.16
485,19,-1.2,-0.67
485,20,-0.87,-0.46
485,21,-0.35,-0.41
485,22,-0.13,-0.4
485,23,-0.43,-0.54
485,24,-0.73,-0.72
485,25,-0.85,-0.81
486,1,0,0
486,2,0,0
486,3,0,0
486,4,0,0
486,5,0,0
486,6,0,0
486,7,0,0
486,8,-1.61,-0.4
486,9,-0.13,-0.39
486,10,2.29,-0.1
486,11,0.04,-0.24
486,12,-0.2,-0.51
486,13,0.49,-0.49
486,14,-0.44,-0.48
486,15,0.02,-0.47
486,16,-0.1,-0.43
486,17,-0.14,-0.44
486,18,-0.07,-0.44
486,19,-0.3,-0.48
486,20,0.13,-0.41
486,21,0.26,-0.39
486,22,0.82,-0.28
486,23,2.11,-0.16
486,24,0.76,-0.34
486,25,0.46,-0.49
487,1,0,0
487,2,0,0
487,3,0,0
487,4,0,0
487,5,0,0
487,6,0,0
487,7,-0.37,-0.15
487,8,-0.46,-0.3
487,9,-0.59,-0.78
487,10,-0.04,-0.44
487,11,0.29,0.61
487,12,-0.36,-0.06
487,13,0.04,0.41
487,14,0.14,0.27
487,15,-0.72,-0.29
487,16,-0.48,-0.21
487,17,-0.15,-0.1
487,18,-0.12,-0.2
487,19,-0.38,-0.22
487,20,-0.03,-0.38
487,21,-0.57,-0.45
487,22,-0.55,-0.35
487,23,-0.33,-0.28
487,24,-0.28,-0.13
487,25,-0.02,0.11
488,1,0,0
488,2,0,0
488,3,0,0
488,4,0,0
488,5,0,0
488,6,0,0
488,7,-1.06,-0.63
488,8,0.16,-0.13
488,9,2.73,0.18
488,10,-0.97,-0.67
488,11,-0.36,-0.68
488,12,-0.56,-0.48
488,13,4.58,1.45
488,14,0.8,1.17
488,15,1.54,1.35
488,16,5.18,1.43
488,17,3.42,0.85
488,18,3.17,0.6
488,19,2.06,0.51
488,20,3.52,0.8
488,21,0.86,0.43
488,22,0.93,0.4
488,23,1.94,1.27
488,24,3.29,1.19
488,25,3.56,1.31
489,1,0,0
489,2,0,0
489,3,0,0
489,4,0,0
489,5,0,0
489,6,0,0
489,7,-0.31,-0.43
489,8,-0.79,-0.55
489,9,-1.18,-0.88
489,10,-0.68,-0.74
489,11,-0.57,-0.72
489,12,-0.81,-0.51
489,13,0.54,-0.48
489,14,0.91,-0.3
489,15,7.51,-0.09
489,16,2.04,-0.15
489,17,4.57,-0.08
489,18,16.59,-0.02
489,19,3.98,0.03
489,20,6.73,0.28
489,21,5.11,0.34
489,22,7.28,0.56
489,23,4.14,0.21
489,24,6.03,0.84
489,25,4.73,0.74
490,1,0,0
490,2,0,0
490,3,0,0
490,4,0,0
490,5,0,0
490,6,0,0
490,7,-0.46,-0.35
490,8,0,-0.31
490,9,0,-0.42
490,10,-0.37,-0.67
490,11,-0.85,-1.03
490,12,-1.43,-0.83
490,13,-0.78,-0.85
490,14,0.45,-0.62
490,15,6.9,-0.4
490,16,0.74,-0.38
490,17,1.28,-0.34
490,18,0.78,-0.24
490,19,-0.52,-0.42
490,20,-0.05,-0.45
490,21,-0.48,-0.69
490,22,-0.24,-0.71
490,23,0.19,-0.59
490,24,0.14,-0.56
490,25,0.04,-0.46
491,1,0,0
491,2,0,0
491,3,0,0
491,4,0,0
491,5,0,0
491,6,0,0
491,7,0,0
491,8,-0.77,-0.37
491,9,-1.05,-0.4
491,10,-1.0,-0.32
491,11,-0.67,-0.24
491,12,-0.88,-0.37
491,13,-0.59,-0.41
491,14,-0.36,-0.23
491,15,-0.69,-0.49
491,16,-0.7,-0.44
491,17,-0.68,-0.44
491,18,-0.67,-0.44
491,19,-0.7,-0.43
491,20,-0.67,-0.35
491,21,-0.64,-0.3
491,22,-0.58,-0.24
491,23,-0.72,-0.39
491,24,-0.44,-0.12
491,25,-0.45,-0.12
492,1,0,0
492,2,0,0
492,3,0,0
492,4,0,0
492,5,0,0
492,6,0,0
492,7,-0.3,-0.2
492,8,-0.59,-0.31
492,9,-0.51,-0.22
492,10,-0.78,-0.22
492,11,-0.39,-0.22
492,12,0.53,-0.19
492,13,-0.47,-0.2
492,14,0.45,-0.19
492,15,-1.18,-0.27
492,16,-1.06,-0.31
492,17,-1.06,-0.42
492,18,-0.98,-0.57
492,19,-1.18,-0.65
492,20,-0.98,-0.73
492,21,-0.7,-0.58
492,22,-0.56,-0.51
492,23,-0.73,-0.51
492,24,-0.53,-0.37
492,25,-0.41,-0.29
493,1,0,0
493,2,0,0
493,3,0,0
493,4,0,0
493,5,0,0
493,6,0,0
493,7,-0.67,-0.27
493,8,-0.8,-0.43
493,9,-0.4,0.06
493,10,0.38,1.24
493,11,0.19,1.36
493,12,-0.67,-0.04
493,13,-0.78,-0.18
493,14,-0.79,-0.1
493,15,-0.99,-0.51
493,16,-0.78,0.03
493,17,-0.38,0.56
493,18,-0.88,0.06
493,19,-0.82,-0.14
493,20,-0.78,-0.07
493,21,-1.0,-0.08
493,22,-0.97,-0.04
493,23,-0.76,0.02
493,24,-1.0,-0.4
493,25,-0.79,-0.31
494,1,0,0
494,2,0,0
494,3,0,0
494,4,0,0
494,5,0,0
494,6,0,0
494,7,9.88,-0.17
494,8,3.97,-0.2
494,9,18.32,-0.18
494,10,5.69,-0.21
494,11,4.18,-0.26
494,12,6.54,-0.21
494,13,16.29,-0.22
494,14,10.07,-0.22
494,15,3.77,-0.35
494,16,5.62,-0.33
494,17,4.4,-0.35
494,18,4.38,-0.3
494,19,5.07,-0.25
494,20,10.31,-0.0
494,21,12.93,0.23
494,22,21.01,0.79
494,23,25.04,0.96
494,24,26.95,1.21
494,25,17.84,1.47
495,1,0,0
495,2,0,0
495,3,0,0
495,4,0,0
495,5,0,0
495,6,0,0
495,7,-0.78,-0.43
495,8,-0.8,-0.41
495,9,0.93,1.08
495,10,7.93,12.85
495,11,9.97,3.42
495,12,5.19,1.25
495,13,-0.39,-0.52
495,14,0.21,-0.22
495,15,1.57,2.02
495,16,1.46,2.2
495,17,-0.24,0.27
495,18,0.28,0.61
495,19,1.59,0.66
495,20,1.62,1.35
495,21,1.03,0.9
495,22,0.41,0.21
495,23,1.37,0.97
495,24,0.52,0.37
495,25,1.2,0.74
496,1,0,0
496,2,0,0
496,3,0,0
496,4,0,0
496,5,0,0
496,6,0,0
496,7,-0.32,-0.39
496,8,0.42,-0.13
496,9,0.31,1.16
496,10,-0.89,-0.63
496,11,-0.62,-0.3
496,12,-3.48,-1.05
496,13,-0.06,-0.59
496,14,-0.46,-0.57
496,15,-0.3,-0.12
496,16,0.32,1.28
496,17,-0.32,0.07
496,18,0.04,0.9
496,19,-0.26,0.39
496,20,-0.01,0.7
496,21,-0.1,0.34
496,22,-0.28,-0.02
496,23,-0.07,0.2
496,24,-0.3,-0.16
496,25,-0.34,-0.32
497,1,0,0
497,2,0,0
497,3,0,0
497,4,0,0
497,5,0,0
497,6,0,0
497,7,1.51,-0.19
497,8,2.52,-0.27
497,9,-0.86,-0.23
497,10,-1.28,-0.22
497,11,-0.72,-0.23
497,12,-0.64,-0.2
497,13,-0.42,-0.21
497,14,-1.26,-0.25
497,15,-1.22,-0.29
497,16,-1.18,-0.32
497,17,-1.14,-0.43
497,18,-0.7,-0.51
497,19,-0.68,-0.59
497,20,-0.84,-0.74
497,21,-1.06,-0.65
497,22,-1.03,-0.67
497,23,-0.94,-0.53
497,24,-0.7,-0.44
497,25,-0.7,-0.45
498,1,0,0
498,2,0,0
498,3,-0.71,0
498,4,-0.71,0
498,5,-0.71,0
498,6,-0.7,0
498,7,-0.71,0
498,8,-0.71,0
498,9,-0.71,0
498,10,-0.71,0
498,11,-0.71,-0.27
498,12,-0.73,0.06
498,13,-0.73,-0.14
498,14,-0.72,-0.2
498,15,-0.7,1.13
498,16,-0.71,-0.03
498,17,-0.71,0.18
498,18,-0.7,0.21
498,19,-0.7,0.02
498,20,-0.71,0.2
498,21,-0.7,2.7
498,22,-0.71,-0.2
498,23,-0.71,-0.39
498,24,-0.71,-0.58
498,25,-0.71,-0.52
499,1,-0.45,0
499,2,-0.45,0
499,3,-0.45,0
499,4,-0.45,0
499,5,-0.45,0
499,6,-0.45,0
499,7,-0.8,-0.24
499,8,0.06,-0.26
499,9,-0.33,-0.28
499,10,-0.33,-0.25
499,11,-0.56,-0.31
499,12,-0.4,-0.29
499,13,-0.46,-0.34
499,14,-0.42,-0.35
499,15,-0.45,-0.39
499,16,-0.45,-0.4
499,17,-0.44,-0.39
499,18,-0.44,-0.39
499,19,-0.4,-0.36
499,20,-0.39,-0.37
499,21,-0.3,-0.26
499,22,-0.4,-0.44
499,23,-0.29,-0.33
499,24,-0.31,-0.3
499,25,-0.23,-0.24
500,1,0,0
500,2,0,0
500,3,0,0
500,4,0,0
500,5,0,0
500,6,0,0
500,7,0.0,-0.25
500,8,0.37,-0.29
500,9,-0.29,-0.3
500,10,0.45,-0.27
500,11,-0.54,-0.31
500,12,-0.38,-0.33
500,13,-0.36,-0.35
500,14,0.18,-0.37
500,15,-0.04,-0.37
500,16,-0.23,-0.41
500,17,-0.08,-0.43
500,18,0.25,-0.43
500,19,-0.06,-0.43
500,20,-0.31,-0.49
500,21,0.2,-0.54
500,22,0.08,-0.63
500,23,0.41,-0.56
500,24,1.2,-0.48
500,25,0.78,-0.56
501,1,0,0
501,2,0,0
501,3,0,0
501,4,0,0
501,5,0,0
501,6,0,0
501,7,0,-0.2
501,8,0,-0.3
501,9,0,-0.3
501,10,-0.71,-0.87
501,11,-0.8,-0.61
501,12,-0.63,-0.83
501,13,-1.09,-0.85
501,14,2.35,-0.58
501,15,-0.41,-0.66
501,16,0.33,-0.22
501,17,3.69,1.05
501,18,0.66,-0.04
501,19,-1.99,-0.36
501,20,-1.04,-0.34
501,21,-0.49,-0.34
501,22,0.49,-0.22
501,23,-0.07,-0.33
501,24,-1.04,-0.37
501,25,-0.17,-0.42
502,1,0,0
502,2,0,0
502,3,0,0
502,4,0,0
502,5,0,0
502,6,0,0
502,7,-0.69,-0.23
502,8,-0.73,-0.25
502,9,-0.73,-0.22
502,10,-0.72,-0.25
502,11,-0.7,-0.25
502,12,-0.67,-0.26
502,13,-0.68,-0.24
502,14,-0.69,-0.24
502,15,-0.56,-0.24
502,16,-0.61,-0.4
502,17,-0.62,-0.43
502,18,-0.66,-0.49
502,19,-0.56,-0.3
502,20,-0.57,-0.35
502,21,-0.68,-0.45
502,22,-0.75,-0.53
502,23,-0.8,-0.51
502,24,-0.86,-0.46
502,25,-0.89,-0.53
503,1,0,0
503,2,0,0
503,3,0,0
503,4,0,0
503,5,0,0
503,6,0,0
503,7,-0.67,-0.26
503,8,-0.56,-0.32
503,9,-0.54,-0.29
503,10,-0.71,-0.35
503,11,-0.35,-0.25
503,12,-0.41,-0.32
503,13,-0.83,-0.37
503,14,-0.32,-0.25
503,15,-0.92,-0.38
503,16,-0.77,-0.44
503,17,-0.61,-0.47
503,18,-0.23,-0.3
503,19,-0.39,-0.27
503,20,-0.69,-0.35
503,21,-0.38,-0.2
503,22,-0.7,-0.46
503,23,-0.6,-0.4
503,24,-0.47,-0.36
503,25,-0.25,-0.21
504,1,0,0
504,2,0,0
504,3,0,0
504,4,0,0
504,5,0,0
504,6,0,0
504,7,0.57,0.02
504,8,0.44,0.14
504,9,-0.03,-0.06
504,10,-0.35,-0.22
504,11,-0.28,-0.2
504,12,-0.22,-0.13
504,13,-0.25,-0.1
504,14,-0.08,0.06
504,15,-0.16,0.08
504,16,-0.22,0.02
504,17,-0.06,0.21
504,18,-0.03,0.16
504,19,0.29,0.34
504,20,0.3,0.34
504,21,0.79,0.72
504,22,1.31,1.15
504,23,1.2,0.89
504,24,1.44,0.89
504,25,1.12,0.71
505,1,0,0
505,2,0,0
505,3,0,0
505,4,0,0
505,5,0,0
505,6,0,0
505,7,-0.75,-0.21
505,8,-0.77,-0.25
505,9,-0.82,-0.22
505,10,-0.69,-0.24
505,11,-0.75,-0.22
505,12,-0.79,-0.26
505,13,-0.79,-0.24
505,14,-0.78,-0.26
505,15,-0.76,-0.24
505,16,-0.78,-0.26
505,17,-0.77,-0.2
505,18,-0.74,-0.25
505,19,-0.74,-0.3
505,20,-0.74,-0.34
505,21,-0.68,-0.41
505,22,-0.65,-0.48
505,23,-0.65,-0.48
505,24,-0.65,-0.49
505,25,-0.65,-0.49
506,1,0,0
506,2,0,0
506,3,0,0
506,4,0,0
506,5,0,0
506,6,0,0
506,7,0.66,-0.51
506,8,0.0,-0.74
506,9,1.96,1.34
506,10,0.58,-0.35
506,11,0.43,-0.18
506,12,2.19,0.26
506,13,1.36,0.68
506,14,0.17,-0.63
506,15,3.72,0.42
506,16,0.75,0.32
506,17,2.37,0.43
506,18,0.74,0.31
506,19,-0.33,-0.27
506,20,-0.23,-0.21
506,21,-0.87,-0.68
506,22,-0.66,-0.83
506,23,-0.5,-0.85
506,24,-1.26,-0.76
506,25,-0.92,-0.59
507,1,0,0
507,2,0,0
507,3,0,0
507,4,0,0
507,5,0,0
507,6,0,0
507,7,-0.66,-0.35
507,8,-0.5,-0.26
507,9,-0.43,-0.25
507,10,-0.08,0.33
507,11,0.17,0.86
507,12,-0.66,-0.36
507,13,-0.77,-0.06
507,14,-1.21,-0.77
507,15,-0.82,-0.37
507,16,-0.61,-0.32
507,17,-0.48,-0.11
507,18,-0.62,-0.26
507,19,-0.63,-0.22
507,20,-0.69,-0.24
507,21,-0.74,-0.26
507,22,-0.59,0.01
507,23,-0.43,0.15
507,24,-0.42,0.1
507,25,-0.62,-0.32
508,1,0,0
508,2,0,0
508,3,0,0
508,4,0,0
508,5,0,0
508,6,0,0
508,7,-1.16,-0.26
508,8,-0.51,-0.07
508,9,5.61,0.16
508,10,-0.81,-0.26
508,11,11.85,1.48
508,12,9.34,1.46
508,13,6.5,0.51
508,14,2.51,0.46
508,15,1.29,-0.07
508,16,0.24,-0.28
508,17,1.03,-0.12
508,18,0.09,-0.3
508,19,0.04,-0.21
508,20,0.9,0.18
508,21,-0.23,-0.08
508,22,-0.65,-0.28
508,23,-0.18,-0.01
508,24,-0.18,-0.13
508,25,0.49,-0.18
509,1,0,0
509,2,0,0
509,3,0,0
509,4,0,0
509,5,0,0
509,6,0,0
509,7,-1.2,-0.21
509,8,2.8,-0.29
509,9,-1.01,-0.23
509,10,-0.75,-0.22
509,11,-0.62,-0.23
509,12,-0.9,-0.21
509,13,-0.86,-0.22
509,14,-0.71,-0.24
509,15,-0.84,-0.28
509,16,-0.76,-0.3
509,17,-1.12,-0.43
509,18,-0.12,-0.45
509,19,-0.4,-0.55
509,20,-0.76,-0.8
509,21,-1.11,-0.71
509,22,-1.21,-0.78
509,23,-0.99,-0.62
509,24,-0.86,-0.54
509,25,-0.65,-0.62
510,1,0,0
510,2,0,0
510,3,0,0
510,4,0,0
510,5,0,0
510,6,0,0
510,7,-0.71,-0.26
510,8,-0.92,-0.32
510,9,-0.93,-0.29
510,10,-1.43,-0.35
510,11,-2.16,-0.38
510,12,-1.3,-0.44
510,13,-0.95,-0.4
510,14,-0.09,-0.25
510,15,-1.07,-0.44
510,16,-0.94,-0.43
510,17,-1.04,-0.5
510,18,-1.02,-0.49
510,19,-0.98,-0.52
510,20,-1.05,-0.44
510,21,-1.14,-0.46
510,22,-1.28,-0.58
510,23,-1.11,-0.51
510,24,-0.98,-0.37
510,25,-1.51,-0.51
511,1,0,0
511,2,0,0
511,3,0,0
511,4,0,0
511,5,0,0
511,6,0,0
511,7,0,0
511,8,-0.11,0.89
511,9,-0.27,0.76
511,10,-0.15,0.94
511,11,0.4,1.7
511,12,0.32,1.75
511,13,0.58,2.0
511,14,0.19,1.42
511,15,0.96,2.67
511,16,0.94,2.66
511,17,1.14,2.98
511,18,1.27,3.17
511,19,1.29,3.23
511,20,1.36,3.36
511,21,1.52,3.56
511,22,1.66,3.73
511,23,2.42,4.74
511,24,2.55,4.92
511,25,3.12,5.51
512,1,0,0
512,2,0,0
512,3,-0.58,0
512,4,-0.58,0
512,5,-0.58,0
512,6,-0.58,0
512,7,-0.58,0
512,8,-0.58,-0.33
512,9,-0.58,0
512,10,-0.58,-0.33
512,11,-0.58,-0.11
512,12,-0.58,-0.75
512,13,-0.58,-0.65
512,14,-0.58,0.33
512,15,-0.58,-0.61
512,16,-0.58,-0.59
512,17,-0.58,-0.36
512,18,-0.58,-0.37
512,19,-0.58,-0.4
512,20,-0.58,-0.51
512,21,-0.58,-0.48
512,22,-0.58,-0.47
512,23,-0.58,-0.47
512,24,-0.59,-0.48
512,25,-0.58,-0.54
513,1,0,0
513,2,0,0
513,3,-0.58,0
513,4,-0.58,0
513,5,-0.58,0
513,6,-0.58,0
513,7,-0.79,-0.59
513,8,-0.67,-0.39
513,9,-0.86,-0.22
513,10,-0.58,-1.25
513,11,-0.58,-1.03
513,12,-0.61,-0.96
513,13,-0.59,-0.55
513,14,-0.58,-0.98
513,15,-0.57,-1.31
513,16,-0.57,-0.1
513,17,-0.57,-0.79
513,18,-0.57,-0.52
513,19,-0.56,-0.23
513,20,-0.54,0.02
513,21,-0.57,-0.11
513,22,-0.56,0.14
513,23,-0.57,-0.25
513,24,-0.58,-0.51
513,25,-0.57,-0.42
514,1,0,0
514,2,0,0
514,3,0,0
514,4,0,0
514,5,0,0
514,6,0,0
514,7,-0.5,-0.35
514,8,0,-0.31
